name,age,team,position,TOI,season
Derian Hatcher,27,DAL,D,1483.25,2000
StÃ©phane Matteau,30,SJS,RW,818.3,2000
Marty Reasoner,22,STL,C,490.75,2000
Garry Valk,32,TOR,RW,938.1333333333333,2000
Lyle Odelein,31,2TM,D,1299.6,2000
Lyle Odelein,31,NJD,D,951.6166666666667,2000
Lyle Odelein,31,PHX,D,347.98333333333335,2000
Terry Yake,31,2TM,RW,801.0333333333333,2000
Terry Yake,31,STL,RW,360.25,2000
Terry Yake,31,WSH,RW,440.78333333333336,2000
Jason Blake,26,LAK,C,721.8166666666667,2000
SÃ©bastien Bordeleau,24,NSH,C,836.4833333333333,2000
Rob Brown,31,PIT,RW,531.3833333333333,2000
Jim Dowd,31,EDM,C,906.4,2000
Kevin Hatcher,33,NYR,D,1567.9166666666667,2000
Craig Johnson,27,LAK,LW,1059.3666666666666,2000
Scott Pellerin,30,STL,LW,1182.75,2000
Joe Sacco,30,WSH,LW,936.15,2000
Patrick Traverse,25,OTT,D,1235.2,2000
Len Barrie,30,2TM,C,741.2833333333333,2000
Len Barrie,30,LAK,C,545.95,2000
Len Barrie,30,FLA,C,195.33333333333334,2000
Tom Fitzgerald,31,NSH,RW,1143.9333333333334,2000
Greg Hawgood,31,VAN,D,1341.1166666666666,2000
Ian LaperriÃ¨re,26,LAK,C,1047.1833333333334,2000
Josef Marha,23,CHI,C,1080.2166666666667,2000
Dmitri Mironov,34,WSH,D,1486.5833333333333,2000
Kirk Muller,33,DAL,C,770.4833333333333,2000
Paul Ranheim,34,CAR,LW,893.6666666666666,2000
Mike Stapleton,33,ATL,C,1072.6,2000
Glen Wesley,31,CAR,D,1679.5333333333333,2000
Jason Wiemer,23,CGY,LW,939.9666666666667,2000
Clarke Wilm,23,CGY,C,985.6333333333333,2000
Tyler Wright,26,PIT,C,669.9333333333333,2000
StÃ©phane Yelle,25,COL,C,1252.5333333333333,2000
Rod Brind'Amour,29,2TM,C,914.0833333333334,2000
Rod Brind'Amour,29,PHI,C,234.81666666666666,2000
Rod Brind'Amour,29,CAR,C,679.2666666666667,2000
Kim Johnsson,23,NYR,D,1375.6,2000
Olli Jokinen,21,NYI,C,1331.9666666666667,2000
Ladislav Kohn,24,MDA,RW,932.0833333333334,2000
Saku Koivu,25,MTL,C,461.1,2000
Michal RozsÃ­val,21,PIT,D,1425.9166666666667,2000
Turner Stevenson,27,MTL,RW,842.8333333333334,2000
Cory Stillman,26,CGY,C,656.6833333333333,2000
Rob Zamuner,30,OTT,LW,851.0666666666667,2000
Sergei Brylin,26,NJD,C,856.5333333333333,2000
Trent Klatt,29,VAN,RW,743.5833333333334,2000
Ken Klee,28,WSH,D,1638.25,2000
Bill Lindsay,28,CGY,LW,1033.75,2000
Jeff Norton,34,SJS,D,1211.55,2000
Mattias Ãhlund,23,VAN,D,1129.5166666666667,2000
Andre Savage,24,BOS,C,630.5,2000
Ray Sheppard,33,FLA,RW,640.4833333333333,2000
Tim Taylor,30,NYR,C,1074.9166666666667,2000
Dixon Ward,31,BUF,LW,991.75,2000
Mike Wilson,24,FLA,D,1087.0,2000
Karl Dykhuis,27,2TM,D,1406.2166666666667,2000
Karl Dykhuis,27,PHI,D,74.46666666666667,2000
Karl Dykhuis,27,MTL,D,1331.75,2000
Kelly Buchberger,33,2TM,LW,1303.1,2000
Kelly Buchberger,33,ATL,LW,1111.8,2000
Kelly Buchberger,33,LAK,LW,191.3,2000
Mike Knuble,27,2TM,RW,900.65,2000
Mike Knuble,27,NYR,RW,627.95,2000
Mike Knuble,27,BOS,RW,272.7,2000
Janne Laukkanen,29,2TM,D,1372.6,2000
Janne Laukkanen,29,OTT,D,1186.5666666666666,2000
Janne Laukkanen,29,PIT,D,186.03333333333333,2000
Petr Buzek,22,ATL,D,1159.45,2000
Steve Kariya,22,VAN,LW,562.5333333333333,2000
Mike Leclerc,23,MDA,LW,837.0833333333334,2000
Kyle McLaren,22,BOS,D,1654.0,2000
Glen Metropolit,25,WSH,C,398.4,2000
Chris Phillips,21,OTT,D,1093.6333333333334,2000
Shjon Podein,31,COL,LW,1014.2333333333333,2000
Gino Odjick,29,2TM,LW,677.6333333333333,2000
Gino Odjick,29,NYI,LW,560.0333333333333,2000
Gino Odjick,29,PHI,LW,117.6,2000
Bill Muckalt,25,2TM,RW,629.0166666666667,2000
Bill Muckalt,25,VAN,RW,480.51666666666665,2000
Bill Muckalt,25,NYI,RW,148.5,2000
Antti Aalto,24,MDA,C,830.35,2000
Doug Brown,35,DET,RW,657.1833333333333,2000
Mathieu Dandenault,23,DET,D,985.7333333333333,2000
J.P. Dumont,21,CHI,LW,606.0,2000
Mikko Eloranta,27,BOS,LW,614.6333333333333,2000
Adam Foote,28,COL,D,1525.6333333333334,2000
Igor Kravchuk,33,OTT,D,1324.1666666666667,2000
Paul Mara,20,TBL,D,1179.7833333333333,2000
Dan McGillis,27,PHI,D,1364.9833333333333,2000
Jeff Nielsen,28,MDA,RW,946.2833333333333,2000
Dave Reid,35,COL,LW,971.4333333333333,2000
Martin St. Louis,24,CGY,C,822.5166666666667,2000
Ryan Johnson,23,2TM,C,932.2166666666667,2000
Ryan Johnson,23,FLA,C,777.65,2000
Ryan Johnson,23,TBL,C,154.56666666666666,2000
Todd Harvey,24,2TM,RW,899.5833333333334,2000
Todd Harvey,24,NYR,RW,382.8333333333333,2000
Todd Harvey,24,SJS,RW,516.75,2000
James Black,30,WSH,LW,590.6166666666667,2000
Craig Darby,27,MTL,C,1044.9,2000
Jamie Heward,28,NYI,D,1077.9833333333333,2000
Alexander Karpovtsev,29,TOR,D,1396.0833333333333,2000
Jamal Mayers,25,STL,RW,771.3833333333333,2000
Jay McKee,22,BUF,D,1635.1666666666667,2000
RÃ³bert PetrovickÃ½,26,TBL,LW,419.7,2000
Keith Primeau,28,PHI,C,405.7,2000
Jamie Rivers,24,NYI,D,1473.6,2000
Craig Rivet,25,MTL,D,1162.0333333333333,2000
Blake Sloan,24,DAL,RW,904.3333333333334,2000
Pavel Trnka,23,MDA,D,1103.1833333333334,2000
Marko Tuomainen,27,LAK,RW,724.7833333333333,2000
Harry York,25,VAN,C,667.1666666666666,2000
Bill Houlder,32,2TM,D,1589.3,2000
Bill Houlder,32,TBL,D,300.71666666666664,2000
Bill Houlder,32,NSH,D,1288.5833333333333,2000
Wayne Primeau,23,2TM,C,696.85,2000
Wayne Primeau,23,BUF,C,452.81666666666666,2000
Wayne Primeau,23,TBL,C,244.03333333333333,2000
Aki Berg,22,LAK,D,1165.1833333333334,2000
Francis Bouillon,24,MTL,D,1173.65,2000
Guy Carbonneau,39,DAL,C,1079.0333333333333,2000
Harold Druken,21,VAN,C,429.46666666666664,2000
Johan GarpenlÃ¶v,31,ATL,LW,1088.0666666666666,2000
Jere Karalahti,24,LAK,D,820.2166666666667,2000
Georges Laraque,23,EDM,RW,644.0166666666667,2000
Mats Lindgren,25,NYI,C,829.0,2000
Brad May,28,VAN,LW,613.3833333333333,2000
Krzysztof Oliwa,26,NJD,RW,465.81666666666666,2000
StÃ©phane Quintal,31,NYR,D,1430.15,2000
Marcus Ragnarsson,28,SJS,D,1440.25,2000
Mike Rathje,25,SJS,D,1464.3833333333334,2000
Stacy Roest,25,DET,C,486.68333333333334,2000
Martin Å koula,20,COL,D,1459.6833333333334,2000
Cam Stewart,28,FLA,LW,588.9666666666667,2000
FrantiÅ¡ek Kaberle,26,2TM,D,976.5166666666667,2000
FrantiÅ¡ek Kaberle,26,LAK,D,631.4833333333333,2000
FrantiÅ¡ek Kaberle,26,ATL,D,345.03333333333336,2000
Cory Cross,29,TOR,D,1134.6666666666667,2000
Darius Kasparaitis,27,PIT,D,1322.3166666666666,2000
Jay Pandolfo,25,NJD,LW,953.0333333333333,2000
Patrick Poulin,26,MTL,C,1029.8,2000
Bob Probert,34,CHI,LW,722.3833333333333,2000
Mike Sullivan,31,PHX,C,916.1166666666667,2000
RenÃ© Corbet,26,2TM,LW,604.75,2000
RenÃ© Corbet,26,CGY,LW,565.1,2000
RenÃ© Corbet,26,PIT,LW,39.65,2000
Andreas Johansson,26,2TM,LW,509.15,2000
Andreas Johansson,26,TBL,LW,129.9,2000
Andreas Johansson,26,CGY,LW,379.25,2000
Tie Domi,30,TOR,RW,697.9333333333333,2000
Hans Jonsson,26,PIT,D,1262.9833333333333,2000
Andreas Karlsson,24,ATL,C,662.7333333333333,2000
Dan Kesa,28,TBL,C,665.4,2000
Marek MalÃ­k,24,CAR,D,1026.4666666666667,2000
Kirk Maltby,27,DET,RW,553.6666666666666,2000
Craig Millar,23,NSH,D,962.45,2000
Rem Murray,27,EDM,C,627.85,2000
Mattias NorstrÃ¶m,28,LAK,D,1788.6833333333334,2000
Sean O'Donnell,28,LAK,D,1414.65,2000
Erik Rasmussen,22,BUF,C,766.75,2000
Sami Salo,25,OTT,D,751.2,2000
Jason Smith,26,EDM,D,1700.0333333333333,2000
Don Sweeney,33,BOS,D,1712.3666666666666,2000
Scott Thornton,29,2TM,C,834.5833333333334,2000
Scott Thornton,29,MTL,C,443.1166666666667,2000
Scott Thornton,29,DAL,C,391.46666666666664,2000
Kevyn Adams,25,TOR,C,644.2166666666667,2000
Donald Brashear,28,VAN,LW,777.5333333333333,2000
Aaron Gavey,25,DAL,C,406.26666666666665,2000
Tony Granato,35,SJS,RW,436.01666666666665,2000
BenoÃ®t Hogue,33,PHX,LW,425.2,2000
Jody Hull,30,PHI,RW,801.9333333333333,2000
Tyson Nash,24,STL,LW,566.6833333333333,2000
James Patrick,36,BUF,D,1055.05,2000
Chris Therien,28,PHI,D,1616.5166666666667,2000
Alexei Zhitnik,27,BUF,D,1835.1333333333334,2000
Steve Martins,27,2TM,C,789.0666666666667,2000
Steve Martins,27,OTT,C,22.333333333333332,2000
Steve Martins,27,TBL,C,766.7333333333333,2000
Tony Hrkac,33,2TM,C,623.8333333333334,2000
Tony Hrkac,33,NYI,C,79.51666666666667,2000
Tony Hrkac,33,MDA,C,544.3166666666667,2000
Brad Werenka,30,2TM,D,1395.6,2000
Brad Werenka,30,PIT,D,1100.1333333333334,2000
Brad Werenka,30,CGY,D,295.46666666666664,2000
Jaroslav SvejkovskÃ½,23,2TM,LW,565.4,2000
Jaroslav SvejkovskÃ½,23,WSH,LW,206.81666666666666,2000
Jaroslav SvejkovskÃ½,23,TBL,LW,358.5833333333333,2000
Blair Atcheynum,30,CHI,RW,575.8,2000
Murray Baron,32,VAN,D,1730.7666666666667,2000
Shawn Bates,24,BOS,C,478.31666666666666,2000
Craig Berube,34,PHI,LW,616.1666666666666,2000
Sean Brown,23,EDM,D,913.6833333333333,2000
Brad Chartrand,25,LAK,RW,552.1833333333333,2000
Matt Cooke,21,VAN,LW,601.6666666666666,2000
Kevin Dineen,36,OTT,RW,637.55,2000
Kris Draper,28,DET,C,676.9166666666666,2000
Hal Gill,24,BOS,D,1397.5833333333333,2000
Jon Klemm,30,COL,D,1267.4166666666667,2000
Eric Lacroix,28,NYR,LW,702.2833333333333,2000
Sylvain Lefebvre,32,NYR,D,1524.5666666666666,2000
Roman Lyashenko,20,DAL,C,634.1333333333333,2000
Cameron Mann,22,BOS,RW,410.9,2000
Darren McCarty,27,DET,RW,328.1,2000
Ian Moran,27,PIT,D,828.6,2000
Robyn Regehr,19,CGY,D,1048.6833333333334,2000
Tommy Westlund,25,CAR,RW,840.75,2000
Shean Donovan,25,2TM,RW,568.6833333333333,2000
Shean Donovan,25,COL,RW,95.96666666666667,2000
Shean Donovan,25,ATL,RW,472.71666666666664,2000
Bruce Gardiner,27,2TM,RW,675.6666666666666,2000
Bruce Gardiner,27,OTT,RW,134.01666666666668,2000
Bruce Gardiner,27,TBL,RW,541.65,2000
Zdeno ChÃ¡ra,22,NYI,D,1486.1,2000
Bob Corkum,32,LAK,RW,649.5333333333333,2000
Chris Dingman,23,COL,LW,441.18333333333334,2000
Chris Joseph,30,2TM,D,757.4833333333333,2000
Chris Joseph,30,VAN,D,637.4833333333333,2000
Chris Joseph,30,PHX,D,120.0,2000
Denny Lambert,30,ATL,LW,837.9833333333333,2000
Paul Laus,29,FLA,D,586.45,2000
Sandy McCarthy,27,2TM,RW,702.2333333333333,2000
Sandy McCarthy,27,PHI,RW,606.1333333333333,2000
Sandy McCarthy,27,CAR,RW,96.1,2000
Gord Murphy,32,ATL,D,1298.95,2000
Dmitri Nabokov,23,NYI,LW,352.23333333333335,2000
Eric Nickulas,24,BOS,RW,224.16666666666666,2000
KÄrlis SkrastiÅÅ¡,25,NSH,D,1230.2,2000
Richard Å mehlÃ­k,30,BUF,D,1348.7,2000
Ron Sutter,36,SJS,C,745.65,2000
Mike Watt,23,NYI,LW,541.3666666666667,2000
Andrei Zyuzin,22,TBL,D,674.3666666666667,2000
Niklas Andersson,28,2TM,LW,316.35,2000
Niklas Andersson,28,NYI,LW,226.46666666666667,2000
Niklas Andersson,28,NSH,LW,89.88333333333334,2000
Kevin Dean,30,3TM,D,1049.4,2000
Kevin Dean,30,ATL,D,388.5,2000
Kevin Dean,30,DAL,D,158.48333333333332,2000
Kevin Dean,30,CHI,D,502.4166666666667,2000
Deron Quint,23,2TM,D,898.0666666666667,2000
Deron Quint,23,PHX,D,832.35,2000
Deron Quint,23,NJD,D,65.71666666666667,2000
Sheldon Souray,23,2TM,D,1260.8,2000
Sheldon Souray,23,NJD,D,894.0166666666667,2000
Sheldon Souray,23,MTL,D,366.78333333333336,2000
Denis Pederson,24,2TM,C,526.9666666666667,2000
Denis Pederson,24,NJD,C,374.71666666666664,2000
Denis Pederson,24,VAN,C,152.25,2000
Tommy Albelin,35,CGY,D,884.8333333333334,2000
Bobby Dollas,35,2TM,D,1003.9,2000
Bobby Dollas,35,OTT,D,16.166666666666668,2000
Bobby Dollas,35,CGY,D,987.7333333333333,2000
Dave Ellett,35,STL,D,700.65,2000
Jeff Finley,32,STL,D,1318.0166666666667,2000
Danny Markov,23,TOR,D,1187.8333333333333,2000
Alyn McCauley,22,TOR,C,484.8333333333333,2000
Stan NeckÃ¡Å,24,PHX,D,953.5166666666667,2000
Ruslan Salei,25,MDA,D,1444.4833333333333,2000
Chris Tamer,29,ATL,D,1258.5833333333333,2000
Juha Lind,26,2TM,LW,492.93333333333334,2000
Juha Lind,26,DAL,LW,367.96666666666664,2000
Juha Lind,26,MTL,LW,124.96666666666667,2000
Dave Manson,33,2TM,D,991.9833333333333,2000
Dave Manson,33,CHI,D,646.9333333333333,2000
Dave Manson,33,DAL,D,345.05,2000
Vadim Sharifijanov,24,2TM,RW,443.5,2000
Vadim Sharifijanov,24,NJD,RW,219.43333333333334,2000
Vadim Sharifijanov,24,VAN,RW,224.06666666666666,2000
Jesse BÃ©langer,30,MTL,C,170.93333333333334,2000
Marc Bergevin,34,STL,D,1722.6166666666666,2000
Brad Brown,24,CHI,D,808.9833333333333,2000
Dan Bylsma,29,LAK,LW,664.8666666666667,2000
Eric Cairns,25,NYI,D,1186.9,2000
Artem Chubarov,20,VAN,C,560.9333333333333,2000
Greg de Vries,27,COL,D,1033.5833333333333,2000
Mike Fisher,19,OTT,C,414.45,2000
Ray Giroux,23,NYI,D,205.35,2000
Niclas HÃ¤velid,26,MDA,D,958.3833333333333,2000
Darby Hendrickson,27,VAN,C,461.43333333333334,2000
Derek King,32,2TM,LW,276.48333333333335,2000
Derek King,32,TOR,LW,34.45,2000
Derek King,32,STL,LW,242.03333333333333,2000
Antti Laaksonen,26,BOS,LW,211.51666666666668,2000
Ãric Messier,26,COL,D,637.0833333333334,2000
Jaroslav ModrÃ½,28,LAK,D,499.71666666666664,2000
Mark Mowers,25,NSH,RW,449.3833333333333,2000
Ronnie Stern,33,SJS,RW,610.7666666666667,2000
Peter Worrell,22,FLA,LW,403.96666666666664,2000
Doug Zmolek,29,CHI,D,655.8333333333334,2000
Todd Gill,34,2TM,D,862.4166666666666,2000
Todd Gill,34,PHX,D,660.6833333333333,2000
Todd Gill,34,DET,D,201.73333333333332,2000
Jim McKenzie,30,2TM,LW,514.25,2000
Jim McKenzie,30,MDA,LW,323.31666666666666,2000
Jim McKenzie,30,WSH,LW,190.93333333333334,2000
Igor Ulanov,30,2TM,D,941.4,2000
Igor Ulanov,30,MTL,D,711.9833333333333,2000
Igor Ulanov,30,EDM,D,229.41666666666666,2000
Mathieu Biron,19,NYI,D,901.65,2000
Yuri Butsayev,21,DET,C,547.0666666666667,2000
Ben Clymer,21,TBL,D,1157.9,2000
Jim Cummins,29,MTL,RW,421.73333333333335,2000
JiÅÃ­ Fischer,19,DET,D,564.4,2000
Steven Halko,25,CAR,D,969.2666666666667,2000
Kevin Haller,29,MDA,D,1216.8666666666666,2000
Jere Lehtinen,26,DAL,LW,297.8333333333333,2000
Jean-Yves Leroux,23,CHI,LW,579.4166666666666,2000
Grant Marshall,26,DAL,RW,508.9,2000
Aaron Miller,28,COL,D,1011.7833333333333,2000
Ricard Persson,30,STL,D,508.35,2000
Lance Pitlick,32,FLA,D,1026.5833333333333,2000
Jamie Pushor,26,DAL,D,719.2,2000
Jon Sim,22,DAL,C,271.0833333333333,2000
Kevin Stevens,34,NYR,LW,474.53333333333336,2000
Mattias Timander,25,BOS,D,749.4833333333333,2000
Brendan Witt,24,WSH,D,1611.6833333333334,2000
Mikael Andersson,33,2TM,LW,558.85,2000
Mikael Andersson,33,PHI,LW,377.3,2000
Mikael Andersson,33,NYI,LW,181.55,2000
Kent Manderville,28,2TM,C,617.3166666666667,2000
Kent Manderville,28,CAR,C,462.2,2000
Kent Manderville,28,PHI,C,155.11666666666667,2000
Marc Bureau,33,2TM,C,723.6833333333333,2000
Marc Bureau,33,PHI,C,595.7166666666667,2000
Marc Bureau,33,CGY,C,127.96666666666667,2000
Adam Burt,31,PHI,D,1093.2833333333333,2000
J.J. Daigneault,34,PHX,D,752.8166666666667,2000
Jeff Daniels,31,CAR,LW,530.95,2000
Louie DeBrusk,28,PHX,LW,326.55,2000
Andy Delmore,23,PHI,D,466.75,2000
RÃ³bert DÃ¶me,21,PIT,C,216.71666666666667,2000
Colin Forbes,23,2TM,LW,456.9,2000
Colin Forbes,23,TBL,LW,71.03333333333333,2000
Colin Forbes,23,OTT,LW,385.8666666666667,2000
Maxim Galanov,25,ATL,D,861.0333333333333,2000
Cale Hulse,26,CGY,D,593.9166666666666,2000
Matt Johnson,24,ATL,LW,538.75,2000
Joe Reekie,34,WSH,D,1034.0,2000
Luke Richardson,30,PHI,D,1197.3166666666666,2000
AndrÃ© Roy,24,OTT,LW,473.5833333333333,2000
Petr Schastlivy,20,OTT,LW,159.83333333333334,2000
Todd Simpson,26,FLA,D,1359.8666666666666,2000
Per Svartvadet,24,ATL,LW,495.0833333333333,2000
Bob Boughner,28,2TM,D,1261.9833333333333,2000
Bob Boughner,28,NSH,D,1074.15,2000
Bob Boughner,28,PIT,D,187.83333333333334,2000
Johan Davidsson,24,2TM,C,215.0,2000
Johan Davidsson,24,MDA,C,53.46666666666667,2000
Johan Davidsson,24,NYI,C,161.53333333333333,2000
Ed Ward,30,2TM,RW,558.5666666666667,2000
Ed Ward,30,ATL,RW,503.1333333333333,2000
Ed Ward,30,MDA,RW,55.43333333333333,2000
Christian Laflamme,23,2TM,D,901.5,2000
Christian Laflamme,23,EDM,D,683.4666666666667,2000
Christian Laflamme,23,MTL,D,218.03333333333333,2000
Bryan Muir,26,2TM,D,758.45,2000
Bryan Muir,26,CHI,D,196.9,2000
Bryan Muir,26,TBL,D,561.55,2000
Arron Asham,21,MTL,RW,337.8666666666667,2000
Tom Chorske,33,PIT,LW,258.51666666666665,2000
Ken Daneyko,35,NJD,D,1411.4166666666667,2000
Andrew Ference,20,PIT,D,489.5833333333333,2000
Brent Gilchrist,32,DET,LW,271.78333333333336,2000
David Harlock,28,ATL,D,865.95,2000
Josh Holden,22,VAN,C,62.5,2000
Mark Janssens,31,CHI,C,259.3,2000
Kris King,33,TOR,LW,332.03333333333336,2000
Jason Krog,24,NYI,C,170.95,2000
Filip Kuba,23,FLA,D,180.21666666666667,2000
Scott Lachance,27,MTL,D,1013.2,2000
Darryl Laplante,22,DET,C,287.25,2000
Mark Lawrence,28,NYI,RW,404.5833333333333,2000
Grant Ledyard,38,OTT,D,590.2166666666667,2000
Richard Lintner,22,NSH,D,490.2,2000
Ladislav Nagy,20,STL,RW,135.56666666666666,2000
Peter Popovic,31,PIT,D,874.7166666666667,2000
Brandon Smith,26,BOS,D,428.55,2000
Brent Sopel,23,VAN,D,189.26666666666668,2000
Radoslav SuchÃ½,23,PHX,D,909.2,2000
Peter White,30,PHI,LW,274.46666666666664,2000
Wendel Clark,33,2TM,LW,400.9,2000
Wendel Clark,33,CHI,LW,164.18333333333334,2000
Wendel Clark,33,TOR,LW,236.71666666666667,2000
Rich Pilon,31,2TM,D,889.05,2000
Rich Pilon,31,NYI,D,147.16666666666666,2000
Rich Pilon,31,NYR,D,741.8833333333333,2000
Cory Sarich,21,2TM,D,1095.2666666666667,2000
Cory Sarich,21,BUF,D,743.4833333333333,2000
Cory Sarich,21,TBL,D,351.78333333333336,2000
Jason Botterill,23,2TM,LW,297.71666666666664,2000
Jason Botterill,23,ATL,LW,281.71666666666664,2000
Jason Botterill,23,CGY,LW,16.0,2000
JoÃ«l Bouchard,26,2TM,D,991.3333333333334,2000
JoÃ«l Bouchard,26,NSH,D,971.8333333333334,2000
JoÃ«l Bouchard,26,DAL,D,19.5,2000
Martin Brodeur,27,NJD,G,4311.9,2000
Brian Campbell,20,BUF,D,189.65,2000
Daniel Cleary,21,EDM,LW,165.51666666666668,2000
Jeff Cowan,23,CGY,LW,134.7,2000
Mark Greig,30,PHI,RW,124.56666666666666,2000
Sergey Gusev,24,TBL,D,492.01666666666665,2000
Dave Karpa,28,CAR,D,468.56666666666666,2000
Dan Keczmer,31,NSH,D,430.48333333333335,2000
Chad Kilger,23,EDM,C,341.8333333333333,2000
Steve Leach,34,PIT,RW,372.26666666666665,2000
Dave Lowry,34,SJS,LW,293.81666666666666,2000
Vladimir Malakhov,31,2TM,D,494.4166666666667,2000
Vladimir Malakhov,31,MTL,D,149.36666666666667,2000
Vladimir Malakhov,31,NJD,D,345.05,2000
Steve McKenna,26,LAK,LW,224.91666666666666,2000
Marty McSorley,36,BOS,D,378.6333333333333,2000
Kevin Miller,34,OTT,RW,73.55,2000
Chris O'Sullivan,25,VAN,D,169.08333333333334,2000
Pavel Patera,28,DAL,C,168.78333333333333,2000
John Slaney,27,PIT,D,354.4,2000
Steve Staios,26,ATL,RW,351.3666666666667,2000
Jamie Wright,23,DAL,LW,226.01666666666668,2000
Ted Drury,28,2TM,C,487.4166666666667,2000
Ted Drury,28,MDA,C,78.03333333333333,2000
Ted Drury,28,NYI,C,409.3833333333333,2000
Jamie Allison,24,CHI,D,840.2166666666667,2000
Bob Bassen,34,STL,C,265.9166666666667,2000
Ken Belanger,25,BOS,LW,195.76666666666668,2000
Brad Bombardir,27,NJD,D,508.6,2000
Geoff Courtnall,37,STL,LW,86.01666666666667,2000
Nils Ekman,23,TBL,RW,313.3833333333333,2000
Chris Ferraro,27,NYI,C,104.58333333333333,2000
Alexei Gusarov,35,COL,D,661.5,2000
Jay Henderson,21,BOS,LW,85.96666666666667,2000
Dan Hinote,23,COL,RW,212.15,2000
Joe Hulbig,26,BOS,LW,199.3,2000
Brad Lukowich,23,DAL,D,704.4166666666666,2000
Bryan Marchment,30,SJS,D,926.7333333333333,2000
Eddie Olczyk,33,CHI,RW,307.0833333333333,2000
Nolan Pratt,24,CAR,D,1226.65,2000
Rob Ray,31,BUF,LW,290.4166666666667,2000
Bert Robertsson,25,EDM,D,562.3166666666667,2000
Steve Smith,36,CGY,D,422.3,2000
Jason Strudwick,24,VAN,D,957.8333333333334,2000
David Tanabe,19,CAR,D,399.5833333333333,2000
Pascal TrÃ©panier,26,MDA,D,417.85,2000
Sergei Vyshedkevich,25,ATL,D,163.15,2000
Aaron Ward,27,DET,D,453.43333333333334,2000
Steve Webb,24,NYI,RW,455.21666666666664,2000
Landon Wilson,24,BOS,RW,406.2,2000
Chris McAlpine,28,3TM,D,488.4,2000
Chris McAlpine,28,STL,D,245.5,2000
Chris McAlpine,28,TBL,D,183.88333333333333,2000
Chris McAlpine,28,ATL,D,59.016666666666666,2000
Derek Plante,29,2TM,C,294.06666666666666,2000
Derek Plante,29,DAL,C,161.43333333333334,2000
Derek Plante,29,CHI,C,132.63333333333333,2000
Pavel Torgaev,34,2TM,LW,172.78333333333333,2000
Pavel Torgaev,34,CGY,LW,133.61666666666667,2000
Pavel Torgaev,34,TBL,LW,39.166666666666664,2000
Serge Aubin,24,COL,LW,99.35,2000
Ed Belfour,34,DAL,G,3620.383333333333,2000
Radim BiÄÃ¡nek,25,CHI,D,202.93333333333334,2000
Dan Boyle,23,FLA,D,220.31666666666666,2000
Aris Brimanis,27,NYI,D,359.85,2000
Paul Comrie,22,EDM,C,155.15,2000
Gerald Diduck,34,TOR,D,400.6166666666667,2000
Jonathan Girard,19,BOS,D,219.36666666666667,2000
Yan Golubovsky,23,DET,D,187.0,2000
David Gosselin,22,NSH,RW,92.65,2000
Stu Grimson,34,MDA,LW,260.46666666666664,2000
Miloslav GureÅ,23,MTL,D,365.7,2000
Scott Hannan,21,SJS,D,514.3333333333334,2000
Ian Herbers,32,2TM,D,651.35,2000
Ian Herbers,32,TBL,D,558.5,2000
Ian Herbers,32,NYI,D,92.85,2000
Alex Hicks,30,FLA,LW,69.18333333333334,2000
Ric Jackman,21,DAL,D,178.26666666666668,2000
Evgeny Korolev,21,NYI,D,275.46666666666664,2000
Jason Marshall,28,MDA,D,910.4666666666667,2000
Chris McAllister,24,TOR,D,433.3,2000
Chris Murray,25,DAL,RW,169.93333333333334,2000
Ivan Novoseltsev,21,FLA,RW,146.7,2000
Jeff Odgers,30,COL,RW,333.6166666666667,2000
VladimÃ­r OrszÃ¡gh,22,NYI,RW,131.06666666666666,2000
Marek Posmyk,21,TBL,D,237.48333333333332,2000
Joel Prpic,25,BOS,C,95.03333333333333,2000
Patrick Roy,34,COL,G,3704.3,2000
Ulf Samuelsson,35,PHI,D,767.8833333333333,2000
Mikhail Shtalenkov,34,2TM,G,1786.1,2000
Mikhail Shtalenkov,34,PHX,G,904.0,2000
Mikhail Shtalenkov,34,FLA,G,882.1,2000
Brian Skrudland,36,DAL,C,184.95,2000
Martin Sonnenberg,22,PIT,LW,104.01666666666667,2000
Jeff Toms,25,WSH,LW,168.58333333333334,2000
Sergei Varlamov,21,CGY,RW,72.51666666666667,2000
Mike Vernon,36,2TM,G,2731.383333333333,2000
Mike Vernon,36,SJS,G,772.3,2000
Mike Vernon,36,FLA,G,1959.0833333333333,2000
Jason Ward,21,MTL,RW,293.5833333333333,2000
Rhett Warrener,24,BUF,D,1210.95,2000
Colin White,22,NJD,D,309.9166666666667,2000
Steve BÃ©gin,21,CGY,C,93.81666666666666,2000
Wade Belak,23,CGY,D,302.05,2000
Eric Brewer,20,NYI,D,482.35,2000
Daniel BriÃ¨re,22,PHX,C,99.95,2000
Travis Brigley,22,CGY,LW,242.1,2000
Shawn Burr,33,TBL,LW,45.86666666666667,2000
Kyle Calder,21,CHI,C,79.85,2000
Vladimir Chebaturkin,24,NYI,D,288.28333333333336,2000
Murray Craven,35,SJS,C,248.85,2000
Jassen Cullimore,27,TBL,D,718.7833333333333,2000
Nathan Dempsey,25,TOR,LW,81.95,2000
Marc Denis,22,COL,G,1203.4666666666667,2000
Mike Eagles,36,WSH,LW,190.45,2000
Mark Eaton,22,PHI,D,493.8,2000
Matt Elich,20,TBL,RW,48.93333333333333,2000
Brad Ference,20,FLA,D,177.63333333333333,2000
Manny Fernandez,25,DAL,G,1352.95,2000
StÃ©phane Fiset,29,LAK,G,2611.7833333333333,2000
